# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
300	1.0000000000000000e+00	0	0	-3	150	150	-4.0800000000000001e+00	2.5673907444456745e-16	2.5673907444456745e-16	1.0192947294247960e-61	2.1199285404743151e-59
300	1.0000000000000000e+00	0	0	-2	150	150	-4.0533333333333337e+00	2.5673907444456745e-16	2.5673907444456745e-16	-5.2971924413519437e-62	-3.5278603865320925e-60
300	1.0000000000000000e+00	0	0	-1	150	150	-4.0266666666666664e+00	2.5673907444456745e-16	2.5673907444456745e-16	-1.0315285068907359e-62	-9.1075260353461164e-61
300	1.0000000000000000e+00	0	0	0	150	150	-4.0000000000000000e+00	2.5673907444456745e-16	2.5673907444456745e-16	-1.8403590697337896e-63	-1.9574544515336490e-61
300	1.0000000000000000e+00	0	0	1	150	150	-3.9733333333333332e+00	2.5673907444456745e-16	2.5673907444456745e-16	-1.0315802206547630e-62	-9.1079958851231154e-61
300	1.0000000000000000e+00	0	0	2	150	150	-3.9466666666666668e+00	2.5673907444456745e-16	2.5673907444456745e-16	-5.2973157969214932e-62	-3.5277867858511694e-60
300	1.0000000000000000e+00	0	0	3	150	150	-3.9199999999999999e+00	2.5673907444456745e-16	2.5673907444456745e-16	1.0194568440680831e-61	2.1201201422351991e-59
300	1.0000000000000000e+00	0	0	4	150	150	-3.8933333333333335e+00	2.5673907444456745e-16	2.5673907444456745e-16	4.6900092792917458e-60	4.6988291581363625e-58
300	1.0000000000000000e+00	0	0	5	150	150	-3.8666666666666667e+00	2.5673907444456745e-16	2.5673907444456745e-16	4.6118273338488809e-59	3.8793228729971118e-57
300	1.0000000000000000e+00	0	0	6	150	150	-3.8399999999999999e+00	2.5673907444456745e-16	2.5673907444456745e-16	2.1446274064222615e-58	1.3259682230758842e-56
300	1.0000000000000000e+00	0	0	7	150	150	-3.8133333333333335e+00	2.5673907444456745e-16	2.5673907444456745e-16	-5.4467100536280357e-58	-9.7270695490631526e-56
300	1.0000000000000000e+00	0	0	8	150	150	-3.7866666666666666e+00	2.5673907444456745e-16	2.5673907444456745e-16	-1.9734221246487190e-56	-1.9181793684009480e-54
