# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
756	1.7500000000000000e+00	0	0	108	108	-3	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.1111111111111107e+00	2.5110356511886332e-24	-1.4916934077025307e-22
756	1.7500000000000000e+00	0	0	108	108	-2	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0740740740740744e+00	1.6771710978400788e-24	8.1785743092507249e-23
756	1.7500000000000000e+00	0	0	108	108	-1	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0370370370370372e+00	-1.7718407521686495e-25	1.5957061453002661e-23
756	1.7500000000000000e+00	0	0	108	108	0	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0000000000000000e+00	-3.3640595083758136e-25	-1.4966641015543822e-23
756	1.7500000000000000e+00	0	0	108	108	1	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.9629629629629628e+00	-1.7718407520697232e-25	1.5957061453253873e-23
756	1.7500000000000000e+00	0	0	108	108	2	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.9259259259259260e+00	1.6771710978391013e-24	8.1785743091249434e-23
756	1.7500000000000000e+00	0	0	108	108	3	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8888888888888888e+00	2.5110356511016282e-24	-1.4916934077288944e-22
756	1.7500000000000000e+00	0	0	108	108	4	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8518518518518521e+00	-1.5420119558314784e-23	-8.4825975276622970e-22
756	1.7500000000000000e+00	0	0	108	108	5	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8148148148148149e+00	-3.1013929111655394e-23	1.0717993342023969e-21
756	1.7500000000000000e+00	0	0	108	108	6	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7777777777777777e+00	1.3274221757821539e-22	8.4922531084758396e-21
756	1.7500000000000000e+00	0	0	108	108	7	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7407407407407409e+00	3.6093840671556483e-22	-5.4889470235916663e-21
756	1.7500000000000000e+00	0	0	108	108	8	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7037037037037037e+00	-1.0092236059729107e-21	-7.9538280545186168e-20
756	1.7500000000000000e+00	0	0	108	108	9	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.6666666666666665e+00	-3.8237430675805270e-21	2.8677037533978441e-21
756	1.7500000000000000e+00	0	0	108	108	10	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.6296296296296298e+00	6.6233121256355281e-21	7.0066931161839258e-19
756	1.7500000000000000e+00	0	0	108	108	11	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5925925925925926e+00	3.8618279237389859e-20	4.9307536489629175e-19
756	1.7500000000000000e+00	0	0	108	108	12	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5555555555555554e+00	-2.3241469135870150e-20	-5.3061823537329928e-18
756	1.7500000000000000e+00	0	0	108	108	13	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5185185185185186e+00	-3.1984883737208386e-19	-7.4239697125983855e-18
756	1.7500000000000000e+00	0	0	108	108	14	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.4814814814814814e+00	4.4163578536757869e-21	3.9376180542110831e-17
756	1.7500000000000000e+00	0	0	108	108	15	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.4444444444444446e+00	2.9251509362068667e-18	1.0748116338061442e-16
756	1.7500000000000000e+00	0	0	108	108	16	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.4074074074074074e+00	4.4515743746987162e-18	-1.3151543969268385e-16
756	1.7500000000000000e+00	0	0	108	108	17	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.3703703703703702e+00	-1.0172049441914145e-17	-6.3837235134212626e-16
756	1.7500000000000000e+00	0	0	108	108	18	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.3333333333333335e+00	-1.1511932983254038e-17	1.4971784680848892e-15
756	1.7500000000000000e+00	0	0	108	108	19	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2962962962962963e+00	1.9660003259006294e-16	1.1284547241974510e-14
756	1.7500000000000000e+00	0	0	108	108	20	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2592592592592595e+00	8.8653805468757436e-16	2.4517714563131131e-14
756	1.7500000000000000e+00	0	0	108	108	21	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2222222222222223e+00	2.1418738214105889e-15	4.3808927134797121e-14
756	1.7500000000000000e+00	0	0	108	108	22	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1851851851851851e+00	6.5996262088280306e-15	2.5411402231365515e-13
756	1.7500000000000000e+00	0	0	108	108	23	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1481481481481484e+00	3.3902142198103994e-14	1.4764338936917349e-12
756	1.7500000000000000e+00	0	0	108	108	24	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1111111111111112e+00	1.5963390654463238e-13	6.0487950379693004e-12
756	1.7500000000000000e+00	0	0	108	108	25	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0740740740740740e+00	6.2449656105473740e-13	2.1387727803784571e-11
756	1.7500000000000000e+00	0	0	108	108	26	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0370370370370372e+00	2.2851413807077244e-12	7.7769219937457748e-11
756	1.7500000000000000e+00	0	0	108	108	27	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0000000000000000e+00	8.5235664794860587e-12	2.9749844750557532e-10
756	1.7500000000000000e+00	0	0	108	108	28	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.9629629629629628e+00	3.2277603644177271e-11	1.1260073097615269e-09
756	1.7500000000000000e+00	0	0	108	108	29	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.9259259259259260e+00	1.1990084748566356e-10	4.0914246701381361e-09
756	1.7500000000000000e+00	0	0	108	108	30	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8888888888888888e+00	4.3095405003020119e-10	1.4347793285645226e-08
756	1.7500000000000000e+00	0	0	108	108	31	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8518518518518521e+00	1.5036602570119313e-09	4.9049010420014966e-08
756	1.7500000000000000e+00	0	0	108	108	32	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8148148148148149e+00	5.1164397500724202e-09	1.6379283223002354e-07
756	1.7500000000000000e+00	0	0	108	108	33	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.7777777777777777e+00	1.6981664689357584e-08	5.3256086019993376e-07
756	1.7500000000000000e+00	0	0	108	108	34	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.7407407407407409e+00	5.4839553244507402e-08	1.6794872676433425e-06
756	1.7500000000000000e+00	0	0	108	108	35	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.7037037037037037e+00	1.7179598577827511e-07	5.1210475200529957e-06
756	1.7500000000000000e+00	0	0	108	108	36	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.6666666666666670e+00	5.2065426172393136e-07	1.5055834163794394e-05
756	1.7500000000000000e+00	0	0	108	108	37	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.6296296296296298e+00	1.5226545477887251e-06	4.2563979300163388e-05
756	1.7500000000000000e+00	0	0	108	108	38	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.5925925925925926e+00	4.2869443438552797e-06	1.1542532291404582e-04
756	1.7500000000000000e+00	0	0	108	108	39	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.5555555555555558e+00	1.1595798854458924e-05	2.9963940938883564e-04
756	1.7500000000000000e+00	0	0	108	108	40	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.5185185185185186e+00	3.0085012497561594e-05	7.4347223810843511e-04
756	1.7500000000000000e+00	0	0	108	108	41	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.4814814814814814e+00	7.4777936690119870e-05	1.7612208400685642e-03
756	1.7500000000000000e+00	0	0	108	108	42	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.4444444444444446e+00	1.7791548737509290e-04	3.9801919863198740e-03
756	1.7500000000000000e+00	0	0	108	108	43	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.4074074074074074e+00	4.0499361368404881e-04	8.5761449318171677e-03
756	1.7500000000000000e+00	0	0	108	108	44	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.3703703703703702e+00	8.8176933109208682e-04	1.7611459062640840e-02
756	1.7500000000000000e+00	0	0	108	108	45	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.3333333333333335e+00	1.8360523723663384e-03	3.4455571155312073e-02
756	1.7500000000000000e+00	0	0	108	108	46	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.2962962962962963e+00	3.6562772154390120e-03	6.4199540289243809e-02
756	1.7500000000000000e+00	0	0	108	108	47	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.2592592592592595e+00	6.9638653194446206e-03	1.1387753048607302e-01
756	1.7500000000000000e+00	0	0	108	108	48	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.2222222222222223e+00	1.2687369368979795e-02	1.9220173261032181e-01
756	1.7500000000000000e+00	0	0	108	108	49	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.1851851851851851e+00	2.2113906399484014e-02	3.0845868673908539e-01
756	1.7500000000000000e+00	0	0	108	108	50	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.1481481481481484e+00	3.6880560494048538e-02	4.7028385588247579e-01
756	1.7500000000000000e+00	0	0	108	108	51	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.1111111111111112e+00	5.8861457695052452e-02	6.8030219086367860e-01
756	1.7500000000000000e+00	0	0	108	108	52	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.0740740740740744e+00	8.9913266981851730e-02	9.3211057747730741e-01
756	1.7500000000000000e+00	0	0	108	108	53	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.0370370370370372e+00	1.3146986756119919e-01	1.2066819028569302e+00
756	1.7500000000000000e+00	0	0	108	108	54	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.0000000000000000e+00	1.8402654362325283e-01	1.4707509504816245e+00
756	1.7500000000000000e+00	0	0	108	108	55	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.9629629629629630e+00	2.4661534919930914e-01	1.6787795451573200e+00
756	1.7500000000000000e+00	0	0	108	108	56	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.9259259259259260e+00	3.1642478329333695e-01	1.7794353654797515e+00
756	1.7500000000000000e+00	0	0	108	108	57	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.8888888888888891e+00	3.8873123454855385e-01	1.7261462623808910e+00
756	1.7500000000000000e+00	0	0	108	108	58	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.8518518518518521e+00	4.5726518975952374e-01	1.4895717935726320e+00
756	1.7500000000000000e+00	0	0	108	108	59	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.8148148148148149e+00	5.1502979245699654e-01	1.0684497056762363e+00
756	1.7500000000000000e+00	0	0	108	108	60	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.7777777777777779e+00	5.5544832982000614e-01	4.9496837664478133e-01
756	1.7500000000000000e+00	0	0	108	108	61	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.7407407407407409e+00	5.7358911120416656e-01	-1.6800069999305867e-01
756	1.7500000000000000e+00	0	0	108	108	62	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.7037037037037037e+00	5.6715465953347899e-01	-8.3802287602887204e-01
756	1.7500000000000000e+00	0	0	108	108	63	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.6666666666666667e+00	5.3696128313471581e-01	-1.4299278797831780e+00
756	1.7500000000000000e+00	0	0	108	108	64	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.6296296296296298e+00	4.8677040194059595e-01	-1.8736096106828388e+00
756	1.7500000000000000e+00	0	0	108	108	65	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.5925925925925928e+00	4.2251927571906056e-01	-2.1276586913171811e+00
756	1.7500000000000000e+00	0	0	108	108	66	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.5555555555555558e+00	3.5116817396416317e-01	-2.1851676133549183e+00
756	1.7500000000000000e+00	0	0	108	108	67	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.5185185185185186e+00	2.7947281029364124e-01	-2.0707754268706791e+00
756	1.7500000000000000e+00	0	0	108	108	68	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.4814814814814816e+00	2.1297775820951403e-01	-1.8308437936098705e+00
756	1.7500000000000000e+00	0	0	108	108	69	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.4444444444444446e+00	1.5542425887442032e-01	-1.5204816386534075e+00
756	1.7500000000000000e+00	0	0	108	108	70	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.4074074074074074e+00	1.0862195865882333e-01	-1.1914133090870278e+00
756	1.7500000000000000e+00	0	0	108	108	71	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.3703703703703705e+00	7.2704145522848859e-02	-8.8358583899405696e-01
756	1.7500000000000000e+00	0	0	108	108	72	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.3333333333333335e+00	4.6609517576994296e-02	-6.2162431131281237e-01
756	1.7500000000000000e+00	0	0	108	108	73	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.2962962962962965e+00	2.8621727855460199e-02	-4.1557333459550211e-01
756	1.7500000000000000e+00	0	0	108	108	74	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.2592592592592595e+00	1.6836533098580700e-02	-2.6435665842445621e-01
756	1.7500000000000000e+00	0	0	108	108	75	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.2222222222222223e+00	9.4878580455534430e-03	-1.6018452824049062e-01
756	1.7500000000000000e+00	0	0	108	108	76	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.1851851851851853e+00	5.1221418005680218e-03	-9.2537396452834320e-02
756	1.7500000000000000e+00	0	0	108	108	77	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.1481481481481484e+00	2.6490152574008483e-03	-5.1003841153679876e-02
756	1.7500000000000000e+00	0	0	108	108	78	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.1111111111111112e+00	1.3121427368846630e-03	-2.6840692643233001e-02
756	1.7500000000000000e+00	0	0	108	108	79	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.0740740740740742e+00	6.2211044507325325e-04	-1.3498568253345297e-02
756	1.7500000000000000e+00	0	0	108	108	80	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.0370370370370372e+00	2.8178424373136488e-04	-6.4985478673160145e-03
756	1.7500000000000000e+00	0	0	108	108	81	-2.2204460492503131e-16	-2.2204460492503131e-16	-1.0000000000000002e+00	1.2118037305555683e-04	-3.0050199021895252e-03
756	1.7500000000000000e+00	0	0	108	108	82	-2.2204460492503131e-16	-2.2204460492503131e-16	-9.6296296296296313e-01	4.8125875562112989e-05	-1.3476737754902776e-03
756	1.7500000000000000e+00	0	0	108	108	83	-2.2204460492503131e-16	-2.2204460492503131e-16	-9.2592592592592604e-01	1.5826965051388842e-05	-6.0162938632774899e-04
