# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
384	1.5000000000000000e+00	0	0	64	-3	64	0.0000000000000000e+00	-4.1875000000000000e+00	0.0000000000000000e+00	7.2564315678730809e-24	1.1246333150711174e-21
384	1.5000000000000000e+00	0	0	64	-2	64	0.0000000000000000e+00	-4.1250000000000000e+00	0.0000000000000000e+00	-4.5115061913104944e-24	-1.2321874481298405e-22
384	1.5000000000000000e+00	0	0	64	-1	64	0.0000000000000000e+00	-4.0625000000000000e+00	0.0000000000000000e+00	-3.6490551719235533e-25	-2.8282183514771739e-23
384	1.5000000000000000e+00	0	0	64	0	64	0.0000000000000000e+00	-4.0000000000000000e+00	0.0000000000000000e+00	1.2968560867622845e-25	1.8953156852714394e-24
384	1.5000000000000000e+00	0	0	64	1	64	0.0000000000000000e+00	-3.9375000000000000e+00	0.0000000000000000e+00	-3.6490551719235533e-25	-2.8282183514771739e-23
384	1.5000000000000000e+00	0	0	64	2	64	0.0000000000000000e+00	-3.8750000000000000e+00	0.0000000000000000e+00	-4.5115061913104944e-24	-1.2321874481298405e-22
384	1.5000000000000000e+00	0	0	64	3	64	0.0000000000000000e+00	-3.8125000000000000e+00	0.0000000000000000e+00	7.2564315678730809e-24	1.1246333150711174e-21
384	1.5000000000000000e+00	0	0	64	4	64	0.0000000000000000e+00	-3.7500000000000000e+00	0.0000000000000000e+00	2.4553835003970687e-22	9.0292378901040539e-21
384	1.5000000000000000e+00	0	0	64	5	64	0.0000000000000000e+00	-3.6875000000000000e+00	0.0000000000000000e+00	3.8079198288146338e-22	-2.5402200933989180e-20
384	1.5000000000000000e+00	0	0	64	6	64	0.0000000000000000e+00	-3.6250000000000000e+00	0.0000000000000000e+00	-9.9547062176399897e-21	-4.6894367705211154e-19
384	1.5000000000000000e+00	0	0	64	7	64	0.0000000000000000e+00	-3.5625000000000000e+00	0.0000000000000000e+00	-4.8297981323657707e-20	-4.1705092960950354e-19
384	1.5000000000000000e+00	0	0	64	8	64	0.0000000000000000e+00	-3.5000000000000000e+00	0.0000000000000000e+00	2.4597187786853657e-19	1.6965238215455400e-17
384	1.5000000000000000e+00	0	0	64	9	64	0.0000000000000000e+00	-3.4375000000000000e+00	0.0000000000000000e+00	2.7205177962628761e-18	7.2668044769086140e-17
384	1.5000000000000000e+00	0	0	64	10	64	0.0000000000000000e+00	-3.3750000000000000e+00	0.0000000000000000e+00	7.8999458472396352e-19	-3.3520532969762915e-16
384	1.5000000000000000e+00	0	0	64	11	64	0.0000000000000000e+00	-3.3125000000000000e+00	0.0000000000000000e+00	-9.0828259777638951e-17	-3.5980875294606287e-15
384	1.5000000000000000e+00	0	0	64	12	64	0.0000000000000000e+00	-3.2500000000000000e+00	0.0000000000000000e+00	-3.7804991707262150e-16	-3.3459075241249778e-15
384	1.5000000000000000e+00	0	0	64	13	64	0.0000000000000000e+00	-3.1875000000000000e+00	0.0000000000000000e+00	1.2416131877676568e-15	9.0131136390914544e-14
384	1.5000000000000000e+00	0	0	64	14	64	0.0000000000000000e+00	-3.1250000000000000e+00	0.0000000000000000e+00	1.6010868989124149e-14	4.6004350670538426e-13
384	1.5000000000000000e+00	0	0	64	15	64	0.0000000000000000e+00	-3.0625000000000000e+00	0.0000000000000000e+00	3.6869867072639212e-14	-2.8263382384924588e-13
384	1.5000000000000000e+00	0	0	64	16	64	0.0000000000000000e+00	-3.0000000000000000e+00	0.0000000000000000e+00	-2.3301339170650485e-13	-1.2043344622373526e-11
384	1.5000000000000000e+00	0	0	64	17	64	0.0000000000000000e+00	-2.9375000000000000e+00	0.0000000000000000e+00	-1.9903708574360837e-12	-5.0996735729641324e-11
384	1.5000000000000000e+00	0	0	64	18	64	0.0000000000000000e+00	-2.8750000000000000e+00	0.0000000000000000e+00	-4.8800056883228079e-12	-6.2633494512315347e-12
384	1.5000000000000000e+00	0	0	64	19	64	0.0000000000000000e+00	-2.8125000000000000e+00	0.0000000000000000e+00	1.6435628225977426e-11	9.9023971973092671e-10
384	1.5000000000000000e+00	0	0	64	20	64	0.0000000000000000e+00	-2.7500000000000000e+00	0.0000000000000000e+00	1.9587222655156271e-10	5.8379596760868374e-09
384	1.5000000000000000e+00	0	0	64	21	64	0.0000000000000000e+00	-2.6875000000000000e+00	0.0000000000000000e+00	8.4681696633156123e-10	1.6084016306217533e-08
384	1.5000000000000000e+00	0	0	64	22	64	0.0000000000000000e+00	-2.6250000000000000e+00	0.0000000000000000e+00	1.3011459204272469e-09	-1.5956268027853210e-08
384	1.5000000000000000e+00	0	0	64	23	64	0.0000000000000000e+00	-2.5625000000000000e+00	0.0000000000000000e+00	-9.4227327150406501e-09	-4.4690594288296696e-07
384	1.5000000000000000e+00	0	0	64	24	64	0.0000000000000000e+00	-2.5000000000000000e+00	0.0000000000000000e+00	-9.2606243426807670e-08	-2.7273772588826403e-06
384	1.5000000000000000e+00	0	0	64	25	64	0.0000000000000000e+00	-2.4375000000000000e+00	0.0000000000000000e+00	-4.4391411078631539e-07	-9.5921059082615331e-06
384	1.5000000000000000e+00	0	0	64	26	64	0.0000000000000000e+00	-2.3750000000000000e+00	0.0000000000000000e+00	-1.1961742855690195e-06	-1.2189438390961626e-05
384	1.5000000000000000e+00	0	0	64	27	64	0.0000000000000000e+00	-2.3125000000000000e+00	0.0000000000000000e+00	3.9685610402620473e-07	9.6535416573485284e-05
384	1.5000000000000000e+00	0	0	64	28	64	0.0000000000000000e+00	-2.2500000000000000e+00	0.0000000000000000e+00	2.5428556384050178e-05	8.8513793472153079e-04
384	1.5000000000000000e+00	0	0	64	29	64	0.0000000000000000e+00	-2.1875000000000000e+00	0.0000000000000000e+00	1.7299353355583157e-04	4.5187828332566085e-03
384	1.5000000000000000e+00	0	0	64	30	64	0.0000000000000000e+00	-2.1250000000000000e+00	0.0000000000000000e+00	7.9896680407233467e-04	1.7489898567421711e-02
384	1.5000000000000000e+00	0	0	64	31	64	0.0000000000000000e+00	-2.0625000000000000e+00	0.0000000000000000e+00	2.9416113743356473e-03	5.5510405296892336e-02
384	1.5000000000000000e+00	0	0	64	32	64	0.0000000000000000e+00	-2.0000000000000000e+00	0.0000000000000000e+00	9.1103572632380871e-03	1.4901925503025071e-01
384	1.5000000000000000e+00	0	0	64	33	64	0.0000000000000000e+00	-1.9375000000000000e+00	0.0000000000000000e+00	2.4325052871529435e-02	3.4296604032450756e-01
384	1.5000000000000000e+00	0	0	64	34	64	0.0000000000000000e+00	-1.8750000000000000e+00	0.0000000000000000e+00	5.6720966353374994e-02	6.7964366656462383e-01
384	1.5000000000000000e+00	0	0	64	35	64	0.0000000000000000e+00	-1.8125000000000000e+00	0.0000000000000000e+00	1.1633125941285899e-01	1.1567644747194439e+00
384	1.5000000000000000e+00	0	0	64	36	64	0.0000000000000000e+00	-1.7500000000000000e+00	0.0000000000000000e+00	2.1065888714032094e-01	1.6739713691276175e+00
384	1.5000000000000000e+00	0	0	64	37	64	0.0000000000000000e+00	-1.6875000000000000e+00	0.0000000000000000e+00	3.3743600884297548e-01	2.0133642756014636e+00
384	1.5000000000000000e+00	0	0	64	38	64	0.0000000000000000e+00	-1.6250000000000000e+00	0.0000000000000000e+00	4.7840003257921021e-01	1.9087768043376776e+00
384	1.5000000000000000e+00	0	0	64	39	64	0.0000000000000000e+00	-1.5625000000000000e+00	0.0000000000000000e+00	6.0023955419391262e-01	1.2050586853827718e+00
384	1.5000000000000000e+00	0	0	64	40	64	0.0000000000000000e+00	-1.5000000000000000e+00	0.0000000000000000e+00	6.6617262753610473e-01	1.0657545441451619e-02
