94.318182 0 0
94.460227 3.39637723717298161e-06 1.20075143712133324e-05
94.602273 3.719212499817447385e-06 1.183645938683050812e-05
94.744318 4.045263222653709365e-06 1.168496949499327532e-05
94.886364 4.373015685363792534e-06 1.155333797077492787e-05
95.028409 4.700976461740163249e-06 1.14416630162623987e-05
95.170455 5.027622502163862376e-06 1.134985498649507417e-05
95.312500 5.351380487259541237e-06 1.127764659283983301e-05
95.454545 5.670643352029438733e-06 1.122460256077715785e-05
95.596591 5.983820115024306891e-06 1.119012592919789586e-05
95.738636 6.289405664113961172e-06 1.117345973344859054e-05
95.880682 6.586052149824880802e-06 1.117368490780529693e-05
96.022727 6.87262374496134323e-06 1.118971731559804424e-05
96.164773 7.148221230262701077e-06 1.122030817431488467e-05
96.306818 7.412170941171981031e-06 1.126405217883848578e-05
96.448864 7.663982300734984438e-06 1.131940606790565915e-05
96.590909 7.903287206235165742e-06 1.138471755303415667e-05
96.732955 8.129780314270121372e-06 1.145826139182720928e-05
96.875000 8.343179526360794176e-06 1.15382771692119088e-05
97.017045 8.543219863897825653e-06 1.162300294525721969e-05
97.159091 8.729682857072701264e-06 1.171070049235719554e-05
97.301136 8.902451171353063561e-06 1.179967070517950895e-05
97.443182 9.061569010306458016e-06 1.188826082756165871e-05
97.585227 9.207286426376618397e-06 1.197486733185149732e-05
97.727273 9.340070995827576256e-06 1.205793895740698574e-05
97.869318 9.460581304407952714e-06 1.213598357737352075e-05
98.011364 9.56960915679772335e-06 1.220758074160810627e-05
98.153409 9.668006905259588887e-06 1.227139968371047828e-05
98.295455 9.756619855960746725e-06 1.232622082150217012e-05
98.437500 9.836240853605755416e-06 1.237095755261416578e-05
98.579545 9.907596501565879555e-06 1.240467456348189076e-05
98.721591 9.971364783382053986e-06 1.242659912013203459e-05
98.863636 1.002821487251229964e-05 1.24361230673487338e-05
99.005682 1.007885387212617544e-05 1.243279540602543667e-05
99.147727 1.012406353196369494e-05 1.241630777027242533e-05
99.289773 1.01647131575221751e-05 1.238647704001475071e-05
99.431818 1.020174225400938624e-05 1.234322995926417071e-05
99.573864 1.02361159819892002e-05 1.22865936615223432e-05
99.715909 1.026876532889101456e-05 1.221669362304271981e-05
99.857955 1.030052907786032736e-05 1.213375752780362035e-05
100.000000 1.03321142903428405e-05 1.203812096920433667e-05
100.142045 1.036408609500216128e-05 1.1930229932178853e-05
100.284091 1.039688807092554238e-05 1.181063599520322382e-05
100.426136 1.043088477093981352e-05 1.167998264088494583e-05
100.568182 1.046641136356600615e-05 1.153898387605574952e-05
100.710227 1.05038140900936541e-05 1.138839859446971182e-05
100.852273 1.054346924225274951e-05 1.122900521796770058e-05
100.994318 1.058577583349569664e-05 1.106158098997662101e-05
101.136364 1.063112540250892893e-05 1.088688899703857357e-05
101.278409 1.067985901429063203e-05 1.070567396006813134e-05
101.420455 1.073222491459978052e-05 1.051866563525175486e-05
101.562500 1.078834980419192363e-05 1.032658680214327957e-05
101.704545 1.084823266765523819e-05 1.013016172425978551e-05
101.846591 1.091176362748066214e-05 9.930120958085668083e-06
101.988636 1.097876307891863511e-05 9.727199576470108329e-06
102.130682 1.104903032360845044e-05 9.522128021113288713e-06
102.272727 1.112238786848930642e-05 9.315617293083509144e-06
102.414773 1.119870861939999189e-05 9.108342247360682025e-06
102.556818 1.12779183408804595e-05 8.900927642606326393e-06
102.698864 1.135997351128683312e-05 8.693940938681623455e-06
102.840909 1.144482259173943392e-05 8.48789382854304101e-06
102.982955 1.15323640539913977e-05 8.283251842062868022e-06
103.125000 1.162241540630375118e-05 8.080448949772176586e-06
103.267045 1.17147036254593635e-05 7.879902645324018794e-06
103.409091 1.1808880226621395e-05 7.682024859396181834e-06
103.551136 1.19045562176773513e-05 7.487225277059790544e-06
103.693182 1.200134603713462128e-05 7.295905842518059445e-06
103.835227 1.209890714601858452e-05 7.108447818281045554e-06
103.977273 1.219696375985982717e-05 6.925194972608135105e-06
104.119318 1.229530847320578027e-05 6.746437688853569318e-06
104.261364 1.239378245183978045e-05 6.572402619626400592e-06
104.403409 1.249224130331067815e-05 6.403250878151280153e-06
104.545455 1.259051781911718144e-05 6.239085026800327347e-06
104.687500 1.268839341119411058e-05 6.079962153445771898e-06
104.829545 1.278558715688140769e-05 5.925908221197304839e-06
104.971591 1.288176580871253991e-05 5.776928454915509418e-06
105.113636 1.297657158402131032e-05 5.633009946391023843e-06
105.255682 1.306965901856364599e-05 5.494115398800902475e-06
105.397727 1.316072941479080121e-05 5.360170045225373039e-06
105.539773 1.324955234535190872e-05 5.231046212304876701e-06
105.681818 1.333596798266837759e-05 5.106550930803750446e-06
105.823864 1.34198702421011606e-05 4.986421110138602485e-06
105.965909 1.35011767593121601e-05 4.870328403547845234e-06
106.107955 1.357979562429805924e-05 4.757892836116745347e-06
106.250000 1.365559945111212851e-05 4.648701588803104442e-06
106.392045 1.372841474277388491e-05 4.542327907907311433e-06
106.534091 1.379802957180038396e-05 4.438345376254716986e-06
106.676136 1.386421691517110554e-05 4.336334565124363298e-06
106.818182 1.39267662627173878e-05 4.235881694331223182e-06
106.960227 1.398538016406168815e-05 4.136683847560855335e-06
107.102273 1.404019280454057177e-05 4.038115350121500442e-06
107.244318 1.40911349990175794e-05 3.939744555898061281e-06
107.386364 1.413818095080163891e-05 3.84117120338421711e-06
107.528409 1.418137472285179144e-05 3.741966469642171827e-06
107.670455 1.42207944567634601e-05 3.641643972661217899e-06
107.812500 1.425648431060018621e-05 3.539722364390761697e-06
107.954545 1.428843070460770872e-05 3.435789187298333103e-06
108.096591 1.431658213184163221e-05 3.329500572443787255e-06
