# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
0	0.0000000000000000e+00	0	0	128	128	-3	0.0000000000000000e+00	0.0000000000000000e+00	-4.0937500000000000e+00	0.0000000000000000e+00	5.9876129656748482e-105
0	0.0000000000000000e+00	0	0	128	128	-2	0.0000000000000000e+00	0.0000000000000000e+00	-4.0625000000000000e+00	0.0000000000000000e+00	1.1857825331595210e-106
0	0.0000000000000000e+00	0	0	128	128	-1	0.0000000000000000e+00	0.0000000000000000e+00	-4.0312500000000000e+00	0.0000000000000000e+00	2.2760650754218000e-108
0	0.0000000000000000e+00	0	0	128	128	0	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+00	0.0000000000000000e+00	4.2344069952163243e-110
0	0.0000000000000000e+00	0	0	128	128	1	0.0000000000000000e+00	0.0000000000000000e+00	-3.9687500000000000e+00	0.0000000000000000e+00	2.2760650754218000e-108
0	0.0000000000000000e+00	0	0	128	128	2	0.0000000000000000e+00	0.0000000000000000e+00	-3.9375000000000000e+00	0.0000000000000000e+00	1.1857825331595210e-106
0	0.0000000000000000e+00	0	0	128	128	3	0.0000000000000000e+00	0.0000000000000000e+00	-3.9062500000000000e+00	0.0000000000000000e+00	5.9876129656748482e-105
0	0.0000000000000000e+00	0	0	128	128	4	0.0000000000000000e+00	0.0000000000000000e+00	-3.8750000000000000e+00	0.0000000000000000e+00	2.9304255277023602e-103
0	0.0000000000000000e+00	0	0	128	128	5	0.0000000000000000e+00	0.0000000000000000e+00	-3.8437500000000000e+00	0.0000000000000000e+00	1.3900677098567512e-101
0	0.0000000000000000e+00	0	0	128	128	6	0.0000000000000000e+00	0.0000000000000000e+00	-3.8125000000000000e+00	0.0000000000000000e+00	6.3910103196111796e-100
0	0.0000000000000000e+00	0	0	128	128	7	0.0000000000000000e+00	0.0000000000000000e+00	-3.7812500000000000e+00	0.0000000000000000e+00	2.8479435706403417e-98
0	0.0000000000000000e+00	0	0	128	128	8	0.0000000000000000e+00	0.0000000000000000e+00	-3.7500000000000000e+00	0.0000000000000000e+00	1.2300465251183368e-96
0	0.0000000000000000e+00	0	0	128	128	9	0.0000000000000000e+00	0.0000000000000000e+00	-3.7187500000000000e+00	0.0000000000000000e+00	5.1492027725949479e-95
0	0.0000000000000000e+00	0	0	128	128	10	0.0000000000000000e+00	0.0000000000000000e+00	-3.6875000000000000e+00	0.0000000000000000e+00	2.0892323785988410e-93
0	0.0000000000000000e+00	0	0	128	128	11	0.0000000000000000e+00	0.0000000000000000e+00	-3.6562500000000000e+00	0.0000000000000000e+00	8.2160258820853280e-92
0	0.0000000000000000e+00	0	0	128	128	12	0.0000000000000000e+00	0.0000000000000000e+00	-3.6250000000000000e+00	0.0000000000000000e+00	3.1315917985384531e-90
0	0.0000000000000000e+00	0	0	128	128	13	0.0000000000000000e+00	0.0000000000000000e+00	-3.5937500000000000e+00	0.0000000000000000e+00	1.1569025883837665e-88
0	0.0000000000000000e+00	0	0	128	128	14	0.0000000000000000e+00	0.0000000000000000e+00	-3.5625000000000000e+00	0.0000000000000000e+00	4.1424448568596885e-87
0	0.0000000000000000e+00	0	0	128	128	15	0.0000000000000000e+00	0.0000000000000000e+00	-3.5312500000000000e+00	0.0000000000000000e+00	1.4376228816854110e-85
0	0.0000000000000000e+00	0	0	128	128	16	0.0000000000000000e+00	0.0000000000000000e+00	-3.5000000000000000e+00	0.0000000000000000e+00	4.8357241018106365e-84
0	0.0000000000000000e+00	0	0	128	128	17	0.0000000000000000e+00	0.0000000000000000e+00	-3.4687500000000000e+00	0.0000000000000000e+00	1.5765449222003304e-82
0	0.0000000000000000e+00	0	0	128	128	18	0.0000000000000000e+00	0.0000000000000000e+00	-3.4375000000000000e+00	0.0000000000000000e+00	4.9817219370127600e-81
0	0.0000000000000000e+00	0	0	128	128	19	0.0000000000000000e+00	0.0000000000000000e+00	-3.4062500000000000e+00	0.0000000000000000e+00	1.5257413392307140e-79
0	0.0000000000000000e+00	0	0	128	128	20	0.0000000000000000e+00	0.0000000000000000e+00	-3.3750000000000000e+00	0.0000000000000000e+00	4.5290867706357414e-78
0	0.0000000000000000e+00	0	0	128	128	21	0.0000000000000000e+00	0.0000000000000000e+00	-3.3437500000000000e+00	0.0000000000000000e+00	1.3030727607788320e-76
0	0.0000000000000000e+00	0	0	128	128	22	0.0000000000000000e+00	0.0000000000000000e+00	-3.3125000000000000e+00	0.0000000000000000e+00	3.6337495345699974e-75
0	0.0000000000000000e+00	0	0	128	128	23	0.0000000000000000e+00	0.0000000000000000e+00	-3.2812500000000000e+00	0.0000000000000000e+00	9.8213142955268383e-74
0	0.0000000000000000e+00	0	0	128	128	24	0.0000000000000000e+00	0.0000000000000000e+00	-3.2500000000000000e+00	0.0000000000000000e+00	2.5728385056201032e-72
0	0.0000000000000000e+00	0	0	128	128	25	0.0000000000000000e+00	0.0000000000000000e+00	-3.2187500000000000e+00	0.0000000000000000e+00	6.5325650323569247e-71
0	0.0000000000000000e+00	0	0	128	128	26	0.0000000000000000e+00	0.0000000000000000e+00	-3.1875000000000000e+00	0.0000000000000000e+00	1.6076194588691705e-69
0	0.0000000000000000e+00	0	0	128	128	27	0.0000000000000000e+00	0.0000000000000000e+00	-3.1562500000000000e+00	0.0000000000000000e+00	3.8345205025082702e-68
0	0.0000000000000000e+00	0	0	128	128	28	0.0000000000000000e+00	0.0000000000000000e+00	-3.1250000000000000e+00	0.0000000000000000e+00	8.8647638641651084e-67
