# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u_err	12:rho_err
576	1.1250000000000000e+00	0	0	-3	128	128	-4.0937500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.5641994568271581e-53	-1.0596828738837053e-50
576	1.1250000000000000e+00	0	0	-2	128	128	-4.0625000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.6297678701213320e-53	4.2016552457894694e-51
576	1.1250000000000000e+00	0	0	-1	128	128	-4.0312500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3536206908902598e-54	7.9883364262168924e-52
576	1.1250000000000000e+00	0	0	0	128	128	-4.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.8900072310470487e-55	1.1049695655314876e-52
576	1.1250000000000000e+00	0	0	1	128	128	-3.9687500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3536206908902598e-54	7.9883364262168924e-52
576	1.1250000000000000e+00	0	0	2	128	128	-3.9375000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.6297678701213320e-53	4.2016552457894694e-51
576	1.1250000000000000e+00	0	0	3	128	128	-3.9062500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.5641994568271581e-53	-1.0596828738837053e-50
576	1.1250000000000000e+00	0	0	4	128	128	-3.8750000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9011631648118988e-51	-3.6845118576404070e-49
576	1.1250000000000000e+00	0	0	5	128	128	-3.8437500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.0600538519472947e-50	-2.9360165256407793e-48
576	1.1250000000000000e+00	0	0	6	128	128	-3.8125000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5798754065454284e-49	-6.2234605383430955e-48
576	1.1250000000000000e+00	0	0	7	128	128	-3.7812500000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.0758806376284756e-49	1.1416830862983700e-46
576	1.1250000000000000e+00	0	0	8	128	128	-3.7500000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.8203004908641381e-47	1.4650701122860485e-45
